GEOID,low_income_pct,lower_middle_income_pct,upper_middle_income_pct,high_income_pct
250092043002,0.5062146892655367,0.2598870056497175,0.1344632768361582,0.09943502824858758
250092043003,0.3691860465116279,0.14244186046511628,0.4273255813953488,0.061046511627906974
250092044001,0.10526315789473684,0.09716599190283401,0.3562753036437247,0.44129554655870445
250092044002,0.059154929577464786,0.08450704225352113,0.24507042253521127,0.6112676056338028
250092044003,0.40801186943620177,0.13204747774480713,0.14094955489614244,0.3189910979228487
250092044004,0.041237113402061855,0.15463917525773196,0.5463917525773195,0.25773195876288657
250092045001,0.04780876494023904,0.08167330677290836,0.2549800796812749,0.6155378486055777
250092045002,0.1928746928746929,0.2727272727272727,0.14864864864864866,0.3857493857493858
250092045003,0.18672199170124482,0.04979253112033195,0.3381742738589212,0.42531120331950206
250092046001,0.23172905525846701,0.1354723707664884,0.1657754010695187,0.46702317290552586
250092046002,0.06518010291595197,0.06518010291595197,0.34476843910806176,0.5248713550600344
250092046003,0.512987012987013,0.1590909090909091,0.16883116883116883,0.1590909090909091
250092046004,0.15789473684210525,0.09473684210526316,0.22105263157894736,0.5263157894736842
250092046005,0.03981264637002342,0.13817330210772832,0.2107728337236534,0.6112412177985949
250092047011,0.0,0.13267326732673268,0.0891089108910891,0.7782178217821782
250092047012,0.24484536082474226,0.17268041237113402,0.29381443298969073,0.28865979381443296
250092047013,0.3428246013667426,0.05922551252847381,0.47380410022779046,0.12414578587699317
250092047014,0.18462897526501768,0.07685512367491167,0.3551236749116608,0.3833922261484099
250092047021,0.35096153846153844,0.06009615384615385,0.3269230769230769,0.2620192307692308
250092047022,0.19369369369369369,0.3536036036036036,0.13288288288288289,0.31981981981981983
250092047023,0.15246636771300448,0.1905829596412556,0.37668161434977576,0.2802690582959641
250092047024,0.08612040133779264,0.20735785953177258,0.2617056856187291,0.44481605351170567
250092051001,0.31369150779896016,0.15077989601386482,0.292894280762565,0.24263431542461006
250092051002,0.0,0.10953346855983773,0.5943204868154158,0.2961460446247465
250092051003,0.10059171597633136,0.15384615384615385,0.28994082840236685,0.4556213017751479
250092051004,0.0,0.09158878504672897,0.26542056074766357,0.6429906542056075
250092051005,0.2131979695431472,0.03553299492385787,0.3553299492385787,0.39593908629441626
250092052001,0.2948717948717949,0.03418803418803419,0.5106837606837606,0.16025641025641027
250092052002,0.08208955223880597,0.03731343283582089,0.24129353233830847,0.6393034825870647
250092052003,0.0,0.4915254237288136,0.3248587570621469,0.18361581920903955
250092052004,0.15077989601386482,0.34488734835355284,0.08145580589254767,0.42287694974003465
250092052005,0.0641025641025641,0.0,0.5683760683760684,0.36752136752136755
250092053001,0.10784313725490197,0.14565826330532214,0.11624649859943978,0.6302521008403361
250092053002,0.09006211180124224,0.19254658385093168,0.2204968944099379,0.4968944099378882
250092053003,0.12,0.044,0.12,0.716
250092053004,0.11182108626198083,0.06070287539936102,0.3738019169329074,0.4536741214057508
250092054001,0.0896637608966376,0.1569115815691158,0.29265255292652553,0.46077210460772106
250092054002,0.015734265734265736,0.07692307692307693,0.25,0.6573426573426573
250092054003,0.0405982905982906,0.10897435897435898,0.1581196581196581,0.6923076923076923
250092055001,0.18636363636363637,0.1693181818181818,0.26136363636363635,0.38295454545454544
250092055002,0.18888888888888888,0.2740740740740741,0.3493827160493827,0.18765432098765433
250092056001,0.45931758530183725,0.31496062992125984,0.09711286089238845,0.12860892388451445
250092056002,0.3176470588235294,0.15588235294117647,0.1323529411764706,0.3941176470588235
250092056003,0.16082474226804125,0.19381443298969073,0.27835051546391754,0.3670103092783505
250092056004,0.1643835616438356,0.1050228310502283,0.3150684931506849,0.4155251141552511
250092057001,0.09349593495934959,0.028455284552845527,0.3130081300813008,0.5650406504065041
250092057002,0.12362030905077263,0.1390728476821192,0.32671081677704195,0.4105960264900662
250092057003,0.025540275049115914,0.4400785854616896,0.32220039292730845,0.21218074656188604
250092057004,0.0,0.059113300492610835,0.5714285714285714,0.3694581280788177
250092057005,0.024,0.148,0.418,0.41
250092058001,0.23964497041420119,0.3106508875739645,0.4467455621301775,0.0029585798816568047
250092058002,0.2852233676975945,0.17525773195876287,0.24054982817869416,0.29896907216494845
250092058003,0.19198312236286919,0.23628691983122363,0.2848101265822785,0.2869198312236287
250092059001,0.22290076335877862,0.050381679389312976,0.3190839694656489,0.4076335877862595
250092059002,0.261455525606469,0.19137466307277629,0.40700808625336926,0.14016172506738545
250092059003,0.27729257641921395,0.18777292576419213,0.2816593886462882,0.25327510917030566
250092060001,0.26439232409381663,0.26865671641791045,0.17697228144989338,0.2899786780383795
250092060002,0.17893217893217894,0.22510822510822512,0.43867243867243866,0.15728715728715728
250092061001,0.5112881806108898,0.2151394422310757,0.17795484727755645,0.09561752988047809
250092061002,0.22481572481572482,0.2113022113022113,0.39926289926289926,0.16461916461916462
250092062001,0.0398406374501992,0.035856573705179286,0.5856573705179283,0.3386454183266932
250092062002,0.25966303270564917,0.13875123885034688,0.2755203171456888,0.3260654112983152
250092062003,0.09475218658892129,0.2813411078717201,0.28425655976676384,0.3396501457725947
250092063001,0.3632075471698113,0.12735849056603774,0.1320754716981132,0.37735849056603776
250092063002,0.010452961672473868,0.367595818815331,0.4738675958188153,0.1480836236933798
250092063003,0.028169014084507043,0.22535211267605634,0.596244131455399,0.15023474178403756
250092063004,0.0,0.07211538461538461,0.5793269230769231,0.3485576923076923
250092064001,0.16521739130434782,0.24057971014492754,0.1565217391304348,0.43768115942028984
250092064002,0.02346805736636245,0.16036505867014342,0.2529335071707953,0.5632333767926988
250092064003,0.11020408163265306,0.030612244897959183,0.43673469387755104,0.42244897959183675
250092064004,0.08018867924528301,0.25943396226415094,0.375,0.28537735849056606
250092065001,0.12571428571428572,0.38857142857142857,0.22285714285714286,0.26285714285714284
250092065002,0.0970873786407767,0.48058252427184467,0.24919093851132687,0.17313915857605178
250092065003,0.7837837837837838,0.036036036036036036,0.11486486486486487,0.06531531531531531
250092066001,0.33271028037383177,0.205607476635514,0.2,0.2616822429906542
250092066002,0.18699186991869918,0.16802168021680217,0.31978319783197834,0.3252032520325203
250092066003,0.2587548638132296,0.10700389105058365,0.32490272373540857,0.3093385214007782
250092066004,0.18874773139745918,0.0998185117967332,0.5372050816696915,0.17422867513611615
250092067001,0.31982942430703626,0.12153518123667377,0.3773987206823028,0.1812366737739872
250092067002,0.07535641547861507,0.2484725050916497,0.4256619144602851,0.2505091649694501
250092067003,0.04072398190045249,0.03619909502262444,0.49321266968325794,0.4298642533936652
250092067004,0.3942307692307692,0.28365384615384615,0.20032051282051283,0.12179487179487179
250092068001,0.3672787979966611,0.15525876460767946,0.28213689482470783,0.19532554257095158
250092068002,0.5134865134865135,0.24075924075924077,0.12187812187812187,0.12387612387612387
250092069001,0.8412213740458016,0.06870229007633588,0.0900763358778626,0.0
250092069002,0.4016973125884017,0.272984441301273,0.1768033946251768,0.1485148514851485
250092069003,0.5588235294117647,0.2608695652173913,0.12531969309462915,0.054987212276214836
250092069004,0.46296296296296297,0.29259259259259257,0.08518518518518518,0.15925925925925927
250092070001,0.6326219512195121,0.17835365853658536,0.13871951219512196,0.05030487804878049
250092070002,0.28421052631578947,0.35157894736842105,0.32842105263157895,0.035789473684210524
250092071001,0.34474327628361856,0.08068459657701711,0.4034229828850856,0.17114914425427874
250092071002,0.06361323155216285,0.21628498727735368,0.3893129770992366,0.33078880407124683
250092071003,0.05405405405405406,0.20945945945945946,0.1554054054054054,0.581081081081081
250092072001,0.1746031746031746,0.11746031746031746,0.3111111111111111,0.3968253968253968
250092072002,0.544766708701135,0.22698612862547288,0.17150063051702397,0.05674653215636822
250092081011,0.1484375,0.1796875,0.2942708333333333,0.3776041666666667
250092081012,0.20637329286798178,0.17602427921092564,0.26555386949924126,0.3520485584218513
250092081013,0.030726256983240222,0.19273743016759776,0.24022346368715083,0.5363128491620112
250092081014,0.06818181818181818,0.07007575757575757,0.29545454545454547,0.5662878787878788
250092081021,0.05421686746987952,0.14457831325301204,0.3373493975903614,0.463855421686747
250092081022,0.0782122905027933,0.055865921787709494,0.08379888268156424,0.7821229050279329
250092081023,0.08712121212121213,0.10984848484848485,0.4053030303030303,0.3977272727272727
250092081024,0.056716417910447764,0.18208955223880596,0.30149253731343284,0.4597014925373134
250092082001,0.0,0.1348314606741573,0.45318352059925093,0.41198501872659177
250092082002,0.03254437869822485,0.038461538461538464,0.22485207100591717,0.7041420118343196
250092082003,0.30306122448979594,0.2724489795918367,0.20816326530612245,0.2163265306122449
250092082004,0.06542056074766354,0.0397196261682243,0.4369158878504673,0.45794392523364486
250092083011,0.3946078431372549,0.1568627450980392,0.25980392156862747,0.18872549019607843
250092083012,0.025906735751295335,0.18134715025906736,0.3082901554404145,0.4844559585492228
250092083021,0.07242339832869081,0.04456824512534819,0.3732590529247911,0.5097493036211699
250092083022,0.09345794392523364,0.056074766355140186,0.26702269692923897,0.5834445927903872
250092083023,0.015363128491620111,0.09497206703910614,0.5195530726256983,0.37011173184357543
250092084011,0.01904761904761905,0.09047619047619047,0.22142857142857142,0.669047619047619
250092084012,0.2328966521106259,0.1965065502183406,0.07714701601164484,0.49344978165938863
250092084021,0.0,0.0,0.18527315914489312,0.8147268408551069
250092084022,0.22302158273381295,0.12086330935251799,0.12805755395683452,0.5280575539568345
