cbg,baseline_structural_contrib
250173839022,0.5776648365829573
250173861002,0.5831224798792908
250173871003,0.4983221927752658
250173871004,0.6276415791779997
250173883001,0.8065531828824287
250214021022,0.7281801905502896
250214034003,0.20845466102044363
250214051001,0.4912236474004803
250214061023,0.4583844968304902
250214081022,0.5534748685843027
250214081023,0.6654501144292659
250214091022,0.5046747404697565
250214101001,0.6654005298181427
250214101002,0.6906322484588456
250214103001,0.6125147733182075
250214103002,0.6191536753585334
250214104001,0.5977022352185519
250214104002,0.6774958395876821
250214104003,0.7608575049609375
250214104004,0.5344604062459253
250214112004,0.5881935968788289
250214113022,0.6847074659351752
250214121003,0.232422861085672
250214123001,0.4740409740056858
250214141004,0.5320632251998816
250214142002,0.5020481441308372
250214143003,0.45380940058494545
250214161013,0.47362692538256634
250214162006,0.6547333041611234
250214162007,0.6772730808658305
250214176022,0.6154597543675961
250214176023,0.7143268564578267
250214178021,0.7291139649726215
250214181022,0.6127745794941103
250214191001,0.5960369789825457
250214195001,0.5731159564267337
250214195002,0.5114814173274858
250214197002,0.5482493567492499
250214202023,0.7079969335500584
250214203023,0.7434091647768202
250214221001,0.6450377454874039
250214225012,1.4529606478783341
250214226001,0.5183993764102264
250214228001,0.643360072536638
250214412021,0.9680895426084632
250214412031,0.5654515260896495
250214412032,0.6304643347150116
250214412041,1.6111366571064787
250214412042,0.5650999579715319
250214421012,0.44586601086895095
250214421032,0.45124391906181605
250214422011,0.598231975804852
250214422012,0.4531650053131312
250214561022,1.4136745673031008
250235001011,0.5631573734832975
250235001013,0.5971998902592685
250235001043,0.6879134143684809
250235011013,0.5482392249365141
250235011023,0.44822281665725583
250235011024,0.5646094174236047
250235012011,0.5321316666540554
250235012012,0.4502449979558766
250235021011,0.558510417909795
250235021012,0.5941702988838924
250235021014,0.6938909468422874
250235021021,0.5688122157212563
250235021023,0.7180826710311935
250235022002,0.6618144565880759
250235031011,0.5950755697145119
250235031012,0.497391085707127
250235031013,0.504946952049099
250235031021,0.4887367722808952
250235031022,0.455219609615897
250235031023,0.44590376996995085
250235031024,0.6612348820866392
250235031025,0.5589746911746207
250235041011,0.48324497518394693
250235041012,0.5635507957001791
250235041013,0.5802243806686871
250235041021,0.48366096263574754
250235041022,0.41215764206443917
250235041023,0.483586831459647
250235051023,0.5497696584378413
250235051024,0.44129341007921863
250235061022,0.5035482584984556
250235062021,0.5659325869376123
250235071013,0.4859006063070086
250235071032,0.5028545800992894
250235071041,0.4974596282274051
250235081012,0.4829844507019496
250235081014,0.4981023766762396
250235081015,0.5658130105022788
250235081021,0.5633874085876993
250235082001,0.5119992813137673
250235082002,0.6097144920960262
250235091011,0.671932057736119
250235091012,0.5626416825588723
250235101001,0.6974554323038893
250235102004,1.399373093875692
250235106003,0.5527494700699315
250235107005,0.7232872310989514
250235108002,0.7213915737152153
250235108003,0.7413457551677256
250235108004,0.7398435728303411
250235108005,0.7286734140515808
250235108006,0.7227587102453072
250235109002,1.5041588861837472
250235110002,0.7593317967336888
250235111001,0.7414696373805458
250235111003,0.7140355754509379
250235113011,1.506042259627752
250235113013,1.4944343340733162
250235114001,0.7000048111933161
250235114002,0.7239030444037998
250235117011,0.6253190241497625
250235201001,0.5806082186124002
250235202023,0.6225442824730101
250235221012,0.5280418329825907
250235221013,0.600674032909638
250235221022,0.5698662344131444
250235251012,0.6028372507578595
250235252041,0.6006675879035388
250235252042,0.6414145833989326
250235261003,0.7145151023333556
250235261004,0.7483398836957127
250235261005,0.5057406047441979
250235301002,0.6769603691617663
250235305005,0.6404795505913974
250235306004,0.6070253139597487
250235307002,0.6617592315340217
250235308011,0.6164431748857504
250235308012,0.5673384956121539
250235308023,0.6358208067278113
250235309021,1.2418384530323325
250235309022,1.9206521347042607
250235401021,0.6560343558994437
250235411001,0.6406573172607417
250235411003,0.6548712613502667
250235421012,0.692706695361291
250235441001,0.6457237495074195
250235441003,0.6479067845954306
250235451001,0.7731885931145587
250235451002,0.6832419396479839
